account_id,age,gender,gmv_total,days_since_registration,max_credit_card_limit,tot_subsidio_utilizado,qt_offer_completed,qt_offer_received,qt_offer_viewed,qt_transaction,channels_frequency_conversao,channel_web_frequency_conversao,channel_email_frequency_conversao,channel_mobile_frequency_conversao,channel_social_frequency_conversao,bogo_conversao,discount_conversao,informational_conversao,avg_discount_value_conversao,avg_duration_conversao,avg_min_value_conversao,reward_conversao,amount_conversao,qt_transacional_conversao,min_time_conversao,max_time_conversao
9895c026669a4010af96aceb0eb52c5e,69,F,22.26,2974,88000,2,1,3,3,1,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,22.26,1,25.5,25.5
a0a53c490bf249d9ae7cc0ad1b69e63f,118,null,11.040000000000001,2746,null,3,1,6,5,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,4.32,1,27.75,27.75
a0c9c2d90596405b9d17fe1a9e24a954,118,null,18.11,2824,null,5,1,2,2,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,12.41,1,27.25,27.25
d6288202024a428ca83d6729f98b5050,56,M,7.12,2910,73000,null,null,6,4,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
eb4d5a6585a0427aafdaab2e6f2c4584,68,F,193.74999999999997,3186,42000,32,5,5,4,18,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":4}]",4,5,5,4,4,1,0,6.4,5.8,8,32,53.5,5,1.75,26
d55274b1920249d5a762b033e700536b,61,M,60.62,3324,54000,10,3,4,3,18,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,1,2,0,3.3333333333333335,7.333333333333333,7.333333333333333,10,17.19,3,20.25,27.25
82212ba0e8a74861bf1e20cd6f2e41ba,25,M,92.97,3733,45000,2,1,3,2,9,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,7.75,1,17.25,17.25
00c91f31f5f74e769fa7a359b63e1a9f,22,F,134.74,3341,49000,8,3,5,4,14,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,0,3,0,2.6666666666666665,8,8,8,36.21,3,14.25,27.75
0121fe001b7a404fa9cbe486f8944baf,86,F,191.68,2828,109000,17,3,6,2,6,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,3,2,2,1,2,0,5.666666666666667,9,13.333333333333334,17,84.38999999999999,3,15.25,21.5
60f21ab81cbb4bb49ae7df78d3d7935f,118,null,null,3001,null,null,null,6,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
03659e112e884f38afa963dcb243c6a6,118,null,6.34,2932,null,null,null,5,4,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39d1621259f34cbd971d7633e89b8d92,47,M,11.03,2997,45000,null,null,4,3,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
65e8796e81f2400ea600a24519054a5e,36,F,100.14,3274,52000,28,4,4,3,8,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",4,4,3,3,2,2,0,7,6.75,11.75,28,32.6,4,3.25,17.25
7aabd3e693e94246be8cfe31adec3b86,58,F,69.15,3008,73000,5,1,4,2,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,10.21,1,18.5,18.5
7cd76249602d4423b9f7a30d26bb0637,118,null,32.120000000000005,3577,null,6,3,5,5,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,0,3,0,2,10,10,6,13.410000000000002,3,10,20.25
b64e206f173d49fcbcae3cc5b4b4965c,118,null,7.29,2775,null,null,null,5,4,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
899cf3ca38d44cbfa92849b78b415b5c,54,M,6.6,2979,40000,null,null,3,3,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2a5c1037bf364a80ba6dfaec80c02572,57,M,23.720000000000002,2835,41000,null,null,4,4,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
354463459f134bd3874bd62d9b1f3625,58,F,149.89999999999998,3804,108000,7,2,3,1,6,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",2,2,1,1,0,2,0,3.5,10,15,7,52.989999999999995,2,22.25,26.25
ca98c3611fb044e581ad34f2b4bcf1f6,60,M,235.53,3759,54000,17,3,5,5,15,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",3,3,2,2,1,2,0,5.666666666666667,8.333333333333334,13.333333333333334,17,67.6,3,9.25,24
ef14b3dc52ab4023857d5d20853eb5b8,48,F,null,3031,97000,null,null,4,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0f0d1325cdf646bea396a91d4868f7dd,68,F,179.07,3570,66000,12,2,4,3,10,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,6,7.5,10,12,32.65,2,17.25,24.5
4a8b0e879455408ebe48794920568747,58,F,260.41999999999996,3570,64000,15,2,5,4,15,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,2,0,0,7.5,5,7.5,15,32.17,2,0.5,21.5
094630a89b2e45129af4384494385492,49,M,91,3737,71000,10,3,4,4,6,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",3,3,2,2,0,3,0,3.3333333333333335,9,12.333333333333334,10,27.95,3,18,25.5
21a8e90d61c246a992135c38f564891d,55,M,22.160000000000004,2924,68000,2,1,6,5,10,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,3.45,1,16,16
ad1f0a409ae642bc9a43f31f56c130fc,66,M,1258.1899999999998,3056,80000,15,3,6,5,5,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,1,2,0,5,6.333333333333333,9,15,1230.16,3,1.25,20
01162252405b4524a8fa1bf8e6d5f04b,68,F,129.86,3208,32000,16,4,6,4,18,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",4,4,3,2,1,3,0,4,7.75,9.75,16,39.480000000000004,4,0.5,24.75
3750a54af7cf42659cea773004dca8e3,85,M,null,2828,63000,null,null,5,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
58181a9005da442bb9372127e3d1d584,58,F,110.15999999999998,3353,46000,9,3,4,3,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,1,2,0,3,9,8.333333333333334,9,32.09,3,1.5,21.5
becef38967024b94a5287c833827daa1,50,F,120.58,3026,65000,22,5,5,5,6,"[{""channel"":""web"",""frequency"":5},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":4}]",5,5,5,4,4,1,0,4.4,6.4,6,22,103.84,5,3.5,28.5
31943ca096f1439596b2dff3da2448e0,69,F,154.74,3672,105000,5,2,4,3,6,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,0,2,0,2.5,7,8.5,5,49.379999999999995,2,21.75,25
816afd4505d047cf893275fbfe825590,54,F,57.03,3301,53000,4,2,6,5,18,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,8.99,2,3.5,27
04ec49d81d154a70b3f0d5f280da3756,65,M,15.46,2861,42000,null,null,6,3,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
b6955b6f01994469b4a1466c7bae3daf,51,M,40.78,3236,48000,8,2,5,3,11,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,4,6,6,8,10.129999999999999,2,13,26.25
02e2211319524b9e8bd09794d00d8513,24,M,65.97000000000001,3336,73000,8,2,4,3,15,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,4,7,6,8,17.71,2,16.75,27.5
2f62fe8c53e04f828e25f57df9d56282,69,F,946.98,3660,73000,15,3,4,4,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,1,2,0,5,6.333333333333333,9,15,76.47999999999999,3,2,16.5
fadd9b4164c84122bbd2bdde73aba541,48,M,2.95,2777,47000,null,null,3,1,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8c18099574b34ba98d264b2389a56a52,57,F,null,2830,99000,null,null,4,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
d2502eb733fc418cbdb72c5f3ac3d8eb,74,M,13.82,3003,49000,null,null,4,2,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3caceb24b79847aeaa0dfceb69d5fb2c,99,F,124.96000000000001,2927,74000,17,4,6,5,7,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3}]",4,4,3,0,2,2,0,4.25,7.75,10,17,55.67,4,10.25,22.5
9796e4df311542f49cdf0186e70ea57d,39,F,301.93,3030,70000,17,4,5,4,18,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",4,4,3,2,2,2,0,4.25,8,10,17,75.1,4,1.25,24
dcc4cddbb55f4241a7bc73205e290262,118,null,null,3028,null,null,null,6,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
f24749a71a91425ba6bf41ba3f087a70,57,F,227.93,3646,86000,6,3,5,5,10,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,0,3,0,2,8,10,6,63.849999999999994,3,1.75,18.25
5ceb90c4e738427f90cd7b16d51c59bc,118,null,null,2933,null,null,null,5,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
924dd5009ef945d6816d0577cdcc0cd5,65,M,104.91999999999999,3142,67000,14,3,4,4,6,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,1,2,0,4.666666666666667,6.333333333333333,10,14,60.43,3,4,23
2eb501be079b40ef818089b92a30b119,60,M,32.6,2731,64000,5,1,6,6,2,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1}]",1,1,0,0,0,1,0,5,10,20,5,16.23,1,28.25,28.25
037334c596b849cc8f8004e4e663b005,118,null,23.369999999999997,3167,null,2,1,5,5,11,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,8.09,1,18,18
05e3b4ecea3b45adb9734a2793eeb26f,24,M,60.18,3699,65000,7,2,5,4,17,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":1}]",2,2,1,0,0,2,0,3.5,8.5,15,7,7.92,2,20.75,28
6da8765ed47745959fd67865d3799206,82,F,330.5,2985,84000,30,5,6,6,14,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":4}]",4,5,5,4,3,2,0,6,6.2,8.4,30,117.33,5,1.5,24.25
ce7cdd9de40f4c34ade7b7b53ffd77ee,118,null,12.26,3016,null,null,null,6,6,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8bf722542af848079c72dd4cde722d0e,118,null,24.619999999999997,3237,null,null,null,2,2,14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
d1dd09bdd7d34c07a0cd80402abfaed5,82,F,8.180000000000001,3002,50000,null,null,5,5,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
d53103964ac941f7af174a5eb0e71476,49,M,210.09,3936,61000,17,3,6,5,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",3,3,2,1,1,2,0,5.666666666666667,7.333333333333333,13.333333333333334,17,177.38,3,6.5,20.5
43e90787bd3a47b1a6963bb87ffdfda5,33,F,25.87,2866,74000,2,1,3,2,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,9.21,1,25.75,25.75
62762d7ff1c3464cbf159661670d53ce,77,F,178.64,3651,72000,12,2,3,2,10,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,6,7.5,10,12,37.24,2,17.75,22.75
f1ce3fc1c4d64ba49e430799a7b93c79,63,F,82.87,2953,91000,18,3,5,4,5,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,3,2,2,1,2,0,6,8,12.333333333333334,18,58.769999999999996,3,2.25,18
1575f73eb0274ab6b25567ace5ba2a90,118,null,109.24999999999999,3507,null,2,1,6,6,14,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,82.46,1,1,1
4e7faafbade946d1a77833a96461b8c7,51,F,201.80999999999997,3404,82000,5,2,4,2,10,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,0,2,0,2.5,7,8.5,5,36.879999999999995,2,0.5,24.25
51153c28086f4c6aa45c00a0c4d1f73d,37,M,149.88,3298,77000,7,2,3,3,8,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,3.5,6,7.5,7,40.93,2,14.75,22
1852fd4c322746798b6128917e068aa7,42,M,66.47,4389,57000,10,3,6,6,21,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,1,2,0,3.3333333333333335,8,7.333333333333333,10,14.32,3,11,23.5
2956c29de4bb442cb1959389dfc541ca,73,M,99.88000000000001,3513,58000,14,4,5,5,6,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",4,4,3,2,1,3,0,3.5,9.25,11.25,14,54.64,4,8,25.25
4988ee1221ea4be0a779d8bc29171f44,70,F,27.25,3096,76000,null,null,3,1,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7c71f8ffe26d47d996e8d2ac54cda7c6,68,F,148.91999999999996,3151,79000,15,2,5,3,8,"[{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":1}]",1,2,2,2,2,0,0,7.5,6,7.5,15,38.47,2,15.25,27.5
9ed43771681240f6998e85a1c0c8f673,69,F,201.32999999999998,3558,51000,14,3,5,5,16,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",2,3,3,2,1,2,0,4.666666666666667,8,10,14,47.48,3,0.25,19.5
74352900d7464cc1a6385b226c10e6b1,33,M,28.099999999999998,4429,45000,null,null,4,2,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
84ea71fb031940868ed5fbe70fc67edd,75,M,14.24,2944,49000,null,null,6,6,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8761fec65f35489582dc34b2597556dd,74,M,87.96000000000001,2886,71000,13,2,4,4,4,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,6.5,6,8.5,13,33.25,2,5,14.75
fc8c1c028c6c43db90f75f003bfa41ed,27,M,217.49,3608,69000,18,4,5,3,12,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",4,4,3,1,2,2,0,4.5,7.75,9.25,18,64.64999999999999,4,3.25,24.25
1c3df5c135b541eb8f5ac99266e78b47,118,null,29.819999999999997,3288,null,null,null,6,4,12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
962a9a006baa4bbbaa4ba5bcc9094c63,20,F,156.72,3053,62000,17,3,3,3,11,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",2,3,3,3,2,1,0,5.666666666666667,7.333333333333333,8.333333333333334,17,50.55,3,1.5,28.75
b9962944ab2042a88c9374719c067133,38,M,153.01,3240,52000,25,4,5,5,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",3,4,4,3,2,2,0,6.25,6.5,9.25,25,49.32,4,7.5,21.75
6683f9a3e9344658ba4d8776410086e6,118,null,32.76,3244,null,null,null,6,6,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7344225181ed4dea95b15cd053483382,76,M,18.689999999999998,3026,46000,null,null,3,null,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
d947664dc8654454b78286682903acca,48,F,3.72,2766,47000,null,null,4,4,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e4f5ae8dd12b4983a8e398a34f88349e,46,M,17.14,3010,37000,5,1,4,2,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,1,0,0,5,7,5,5,5.19,1,9.75,9.75
9675cdd10b144aff8be41a7eea5e9670,71,F,195.15000000000003,3736,67000,22,3,5,5,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,2,1,0,7.333333333333333,5.666666666666667,10,22,60.68,3,1.25,17.5
1cb38fd0d87f416ebb598072f22a7c66,66,M,64.34,3838,32000,4,2,5,3,22,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,6.44,2,23.75,23.75
0a97bf47a35e4668bd43d5d9dde64148,58,M,5.33,2825,64000,null,null,4,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
c58726d95ba8447ba01036e9d50da94c,64,M,179.74999999999997,3572,52000,8,3,5,5,23,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,0,3,0,2.6666666666666665,8,8,8,8.14,3,12,22.5
e4cb5295474f42b98b079e9997103ee4,22,M,12.580000000000002,2849,56000,null,null,4,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
96cefb00a49643e7b0e195eba9fa92ec,64,F,213.43,3192,72000,17,3,3,3,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,2,1,0,5.666666666666667,6.666666666666667,8.333333333333334,17,57.019999999999996,3,9.25,21.75
48ac29f822344b00b182704aacf1e773,36,M,40.14999999999999,3912,46000,3,1,3,3,16,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,3.04,1,17.5,17.5
67c19b4c8145412b8c89528d6e1d36f1,60,M,54.46,3080,54000,null,null,4,4,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
83313f9487fe41ca990d393127406161,66,F,945.09,3411,108000,12,3,5,3,8,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",3,3,2,1,1,2,0,4,7.333333333333333,11.666666666666666,12,73.72,3,0.75,14.25
b8ed7d879ab7428dbbe355d7d8578c00,62,M,191.14000000000001,3441,43000,15,4,4,4,15,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",4,4,4,4,2,2,0,3.75,6.75,6.75,15,36.379999999999995,4,2.75,21.5
d72d201be5794279aa716d8ad82b8d90,51,F,310.62,3607,73000,18,4,6,6,17,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":2}]",4,4,4,2,3,1,0,4.5,6.5,5.5,18,72.37,4,0,26.25
226a51a4d1204398949b0fd51cdf8a10,44,F,49.18,2990,58000,10,1,2,2,3,"[{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",0,1,1,1,1,0,0,10,7,10,10,12.24,1,23.25,23.25
928bb18c19d14eda9eea213a4ec94360,118,null,5.67,2877,null,null,null,6,6,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9a98ee297491498b97ada808e2e7f3c1,118,null,5.65,3021,null,null,null,4,3,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1f47e62e6e224220b1e15b79c621f54b,53,M,158.97000000000003,3764,55000,13,3,4,4,10,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,2,1,0,4.333333333333333,5.666666666666667,5.666666666666667,13,50.410000000000004,3,2.75,22
5feffcc783814110a640ad40ccea3af4,79,F,10.41,2813,46000,null,null,4,3,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
91a5f86f02964fa5b6a41b531547815d,68,F,148.57999999999998,3588,63000,14,4,5,4,10,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":2}]",4,4,4,2,2,2,0,3.5,7.25,7.5,14,61.589999999999996,4,5.25,17.5
b66f9cb486024f0d87ab7469e8d7528d,50,F,120.9,2911,33000,5,1,5,3,14,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,1,0,0,5,7,5,5,7.11,1,19.5,19.5
12a98cfa75fb456d9a04e251a3c9084a,67,F,169.26999999999998,3654,88000,10,1,4,3,6,"[{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",0,1,1,1,1,0,0,10,7,10,10,24.88,1,18.25,18.25
4b5fb27e891149cba6e54cccc18f4526,63,M,20.25,2870,58000,2,1,5,3,5,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,10,1,22.75,22.75
7dbea37e1a154a888802eaa7da0097e0,29,M,41.74,4310,62000,4,2,5,2,13,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,20.2,2,3.5,14
a2e6b3ba364c476e95aa387b6f3d70e0,73,F,88.07,2737,94000,3,1,4,3,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,21.05,1,24.5,24.5
a73bd245583e4be5938ae0b3c6e3e127,118,null,3.83,2960,null,null,null,5,5,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
cf8ef0d0430f4dd7a869f2eef126d39e,67,M,7.17,2838,52000,null,null,6,null,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18929cd7445c4604bb987f4b0cbb036c,66,F,182.44,3461,87000,10,2,4,4,9,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",2,2,1,1,1,1,0,5,7.5,12.5,10,38.75,2,8.25,25.75
a2ac56c8f36448a982009510d0447891,25,M,18.25,2842,55000,null,null,4,3,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
60342056f16c4bebb9e7bc1565b5abb4,74,F,142.87,3068,55000,29,5,5,4,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":4}]",3,5,5,4,3,2,0,5.8,7.2,9,29,61.440000000000005,5,10.5,28.25
